"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51","NA52","NA53","NA54","NA55","NA56","NA57","NA58","NA59","NA60","NA61"
"552","p18F1","Total_Total_f","Total_Total_pct","P10_Automóvil_f","P10_Automóvil_pct","P10_Moto / Motocicleta_f","P10_Moto / Motocicleta_pct","P10_Ambas_f","P10_Ambas_pct","P10_Otro (Camión de carga)_f","P10_Otro (Camión de carga)_pct","P10_No cuenta con ninguno_f","P10_No cuenta con ninguno_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHijos_Casado con hijos_f","EdocivilHijos_Casado con hijos_pct","EdocivilHijos_Casado sin hijos_f","EdocivilHijos_Casado sin hijos_pct","EdocivilHijos_Soltero con Hijos_f","EdocivilHijos_Soltero con Hijos_pct","EdocivilHijos_Soltero sin HIjos_f","EdocivilHijos_Soltero sin HIjos_pct","EdocivilHijos_No contestó_f","EdocivilHijos_No contestó_pct"
"553","P18_H_Por_el_cilindraje_1","3","33.3","0","NaN","3","33.3","0","NaN","0","NaN","0","NaN","1","100","2","25","0","NaN","0","NaN","0","NaN","2","40","1","100","0","0","0","NaN","1","50","1","33.3","0","0","1","50","1","50","0","NaN","0","NaN","0","NaN","0","0","2","33.3","0","0","2","100","0","NaN","1","50","0","NaN"
"554","P18_H_Es_de_calidad_1","4","44.4","0","NaN","4","44.4","0","NaN","0","NaN","0","NaN","0","0","4","50","0","NaN","0","NaN","0","NaN","2","40","0","0","2","66.7","0","NaN","1","50","1","33.3","2","100","0","0","1","50","0","NaN","0","NaN","0","NaN","0","0","3","50","3","60","0","0","0","NaN","1","50","0","NaN"
"555","P18_H_Dise_o_de_sus_motos_1","5","55.6","0","NaN","5","55.6","0","NaN","0","NaN","0","NaN","1","100","4","50","0","NaN","0","NaN","0","NaN","1","20","1","100","3","100","0","NaN","2","100","2","66.7","1","50","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","5","83.3","2","40","1","50","0","NaN","2","100","0","NaN"
"556","P18_H_Rendimiento_de_gasolina_1","5","55.6","0","NaN","5","55.6","0","NaN","0","NaN","0","NaN","0","0","5","62.5","0","NaN","0","NaN","0","NaN","2","40","0","0","3","100","0","NaN","2","100","2","66.7","1","50","0","0","0","0","0","NaN","0","NaN","0","NaN","1","100","4","66.7","3","60","0","0","0","NaN","2","100","0","NaN"
"557","P18_H_Precio_1","6","66.7","0","NaN","6","66.7","0","NaN","0","NaN","0","NaN","0","0","6","75","0","NaN","0","NaN","0","NaN","3","60","0","0","3","100","0","NaN","2","100","1","33.3","2","100","1","50","1","50","0","NaN","0","NaN","0","NaN","0","0","5","83.3","4","80","0","0","0","NaN","2","100","0","NaN"
"558","P18_H_Desempe_o___manejo_de_la_moto_1","2","22.2","0","NaN","2","22.2","0","NaN","0","NaN","0","NaN","0","0","2","25","0","NaN","0","NaN","0","NaN","1","20","0","0","1","33.3","0","NaN","1","50","0","0","1","50","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","2","33.3","1","20","0","0","0","NaN","1","50","0","NaN"
"559","P18_H_Seguridad_1","4","44.4","0","NaN","4","44.4","0","NaN","0","NaN","0","NaN","0","0","4","50","0","NaN","0","NaN","0","NaN","2","40","0","0","2","66.7","0","NaN","1","50","1","33.3","2","100","0","0","1","50","0","NaN","0","NaN","0","NaN","0","0","3","50","3","60","0","0","0","NaN","1","50","0","NaN"
"560","P18_H_Por_pa_s_de_origen__es_mexican_1","1","11.1","0","NaN","1","11.1","0","NaN","0","NaN","0","NaN","0","0","1","12.5","0","NaN","0","NaN","0","NaN","0","0","0","0","1","33.3","0","NaN","0","0","0","0","1","50","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","1","16.7","1","20","0","0","0","NaN","0","0","0","NaN"
"561","P18_H_Comodidad_1","2","22.2","0","NaN","2","22.2","0","NaN","0","NaN","0","NaN","0","0","2","25","0","NaN","0","NaN","0","NaN","0","0","0","0","2","66.7","0","NaN","0","0","1","33.3","1","50","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","2","33.3","2","40","0","0","0","NaN","0","0","0","NaN"
"562","P18_H_Confiabilidad___durabilidad_1","4","44.4","0","NaN","4","44.4","0","NaN","0","NaN","0","NaN","1","100","3","37.5","0","NaN","0","NaN","0","NaN","1","20","1","100","2","66.7","0","NaN","0","0","2","66.7","2","100","0","0","1","50","0","NaN","0","NaN","0","NaN","0","0","3","50","3","60","1","50","0","NaN","0","0","0","NaN"
"563","P18_H_Status___imagen_que_la_moto_pr_1","1","11.1","0","NaN","1","11.1","0","NaN","0","NaN","0","NaN","0","0","1","12.5","0","NaN","0","NaN","0","NaN","0","0","0","0","1","33.3","0","NaN","0","0","0","0","1","50","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","1","16.7","1","20","0","0","0","NaN","0","0","0","NaN"
"564","P18_H_Bajos_costos_de_los_servicios_1","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"565","P18_H_Bajos_costos_de_refacciones_1","2","22.2","0","NaN","2","22.2","0","NaN","0","NaN","0","NaN","0","0","2","25","0","NaN","0","NaN","0","NaN","0","0","0","0","2","66.7","0","NaN","1","50","0","0","1","50","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","2","33.3","1","20","0","0","0","NaN","1","50","0","NaN"
"566","P18_H_Otro__Especificar_1","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"567","P18_H_No_sabe__no_contest_1","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"568","Total","9","100","0","NaN","9","100","0","NaN","0","NaN","0","NaN","1","100","8","100","0","NaN","0","NaN","0","NaN","5","100","1","100","3","100","0","NaN","2","100","3","100","2","100","2","100","2","100","0","NaN","0","NaN","0","NaN","1","100","6","100","5","100","2","100","0","NaN","2","100","0","NaN"
"569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"570","p18F2","Total_Total_f","Total_Total_pct","P10_Automóvil_f","P10_Automóvil_pct","P10_Moto / Motocicleta_f","P10_Moto / Motocicleta_pct","P10_Ambas_f","P10_Ambas_pct","P10_Otro (Camión de carga)_f","P10_Otro (Camión de carga)_pct","P10_No cuenta con ninguno_f","P10_No cuenta con ninguno_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHijos_Casado con hijos_f","EdocivilHijos_Casado con hijos_pct","EdocivilHijos_Casado sin hijos_f","EdocivilHijos_Casado sin hijos_pct","EdocivilHijos_Soltero con Hijos_f","EdocivilHijos_Soltero con Hijos_pct","EdocivilHijos_Soltero sin HIjos_f","EdocivilHijos_Soltero sin HIjos_pct","EdocivilHijos_No contestó_f","EdocivilHijos_No contestó_pct"
"571","P18_H_Por_el_cilindraje_2","7","58.3","0","NaN","7","58.3","0","NaN","0","NaN","0","NaN","0","0","7","70","0","NaN","2","100","1","25","2","100","2","66.7","0","0","0","NaN","0","0","7","77.8","0","NaN","0","NaN","1","33.3","0","NaN","1","100","2","66.7","0","NaN","3","60","2","66.7","1","50","2","66.7","2","50","0","NaN"
"572","P18_H_Es_de_calidad_2","8","66.7","0","NaN","8","66.7","0","NaN","0","NaN","0","NaN","1","50","7","70","0","NaN","2","100","2","50","0","0","3","100","1","100","0","NaN","2","66.7","6","66.7","0","NaN","0","NaN","2","66.7","0","NaN","1","100","3","100","0","NaN","2","40","3","100","0","0","2","66.7","3","75","0","NaN"
"573","P18_H_Dise_o_de_sus_motos_2","8","66.7","0","NaN","8","66.7","0","NaN","0","NaN","0","NaN","1","50","7","70","0","NaN","2","100","3","75","1","50","1","33.3","1","100","0","NaN","1","33.3","7","77.8","0","NaN","0","NaN","1","33.3","0","NaN","1","100","3","100","0","NaN","3","60","2","66.7","0","0","2","66.7","4","100","0","NaN"
"574","P18_H_Rendimiento_de_gasolina_2","5","41.7","0","NaN","5","41.7","0","NaN","0","NaN","0","NaN","1","50","4","40","0","NaN","1","50","3","75","0","0","0","0","1","100","0","NaN","1","33.3","4","44.4","0","NaN","0","NaN","1","33.3","0","NaN","1","100","2","66.7","0","NaN","1","20","1","33.3","0","0","0","0","4","100","0","NaN"
"575","P18_H_Precio_2","3","25","0","NaN","3","25","0","NaN","0","NaN","0","NaN","0","0","3","30","0","NaN","0","0","1","25","1","50","0","0","1","100","0","NaN","0","0","3","33.3","0","NaN","0","NaN","1","33.3","0","NaN","0","0","0","0","0","NaN","2","40","1","33.3","0","0","1","33.3","1","25","0","NaN"
"576","P18_H_Desempe_o___manejo_de_la_moto_2","1","8.3","0","NaN","1","8.3","0","NaN","0","NaN","0","NaN","0","0","1","10","0","NaN","0","0","1","25","0","0","0","0","0","0","0","NaN","0","0","1","11.1","0","NaN","0","NaN","0","0","0","NaN","1","100","0","0","0","NaN","0","0","0","0","0","0","0","0","1","25","0","NaN"
"577","P18_H_Seguridad_2","4","33.3","0","NaN","4","33.3","0","NaN","0","NaN","0","NaN","0","0","4","40","0","NaN","1","50","0","0","1","50","1","33.3","1","100","0","NaN","1","33.3","3","33.3","0","NaN","0","NaN","1","33.3","0","NaN","0","0","0","0","0","NaN","3","60","2","66.7","0","0","2","66.7","0","0","0","NaN"
"578","P18_H_Por_pa_s_de_origen__es_mexican_2","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"579","P18_H_Comodidad_2","3","25","0","NaN","3","25","0","NaN","0","NaN","0","NaN","0","0","3","30","0","NaN","1","50","0","0","0","0","1","33.3","1","100","0","NaN","0","0","3","33.3","0","NaN","0","NaN","0","0","0","NaN","0","0","1","33.3","0","NaN","2","40","2","66.7","0","0","1","33.3","0","0","0","NaN"
"580","P18_H_Confiabilidad___durabilidad_2","5","41.7","0","NaN","5","41.7","0","NaN","0","NaN","0","NaN","1","50","4","40","0","NaN","1","50","1","25","0","0","2","66.7","1","100","0","NaN","2","66.7","3","33.3","0","NaN","0","NaN","1","33.3","0","NaN","0","0","1","33.3","0","NaN","3","60","2","66.7","1","50","2","66.7","0","0","0","NaN"
"581","P18_H_Status___imagen_que_la_moto_pr_2","1","8.3","0","NaN","1","8.3","0","NaN","0","NaN","0","NaN","0","0","1","10","0","NaN","1","50","0","0","0","0","0","0","0","0","0","NaN","0","0","1","11.1","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","1","20","1","33.3","0","0","0","0","0","0","0","NaN"
"582","P18_H_Bajos_costos_de_los_servicios_2","1","8.3","0","NaN","1","8.3","0","NaN","0","NaN","0","NaN","0","0","1","10","0","NaN","0","0","0","0","0","0","1","33.3","0","0","0","NaN","1","33.3","0","0","0","NaN","0","NaN","1","33.3","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","1","33.3","0","0","0","NaN"
"583","P18_H_Bajos_costos_de_refacciones_2","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"584","P18_H_Otro__Especificar_2","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"585","P18_H_No_sabe__no_contest_2","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN"
"586","Total","12","100","0","NaN","12","100","0","NaN","0","NaN","0","NaN","2","100","10","100","0","NaN","2","100","4","100","2","100","3","100","1","100","0","NaN","3","100","9","100","0","NaN","0","NaN","3","100","0","NaN","1","100","3","100","0","NaN","5","100","3","100","2","100","3","100","4","100","0","NaN"
"587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"588","p18F3","Total_Total_f","Total_Total_pct","P10_Automóvil_f","P10_Automóvil_pct","P10_Moto / Motocicleta_f","P10_Moto / Motocicleta_pct","P10_Ambas_f","P10_Ambas_pct","P10_Otro (Camión de carga)_f","P10_Otro (Camión de carga)_pct","P10_No cuenta con ninguno_f","P10_No cuenta con ninguno_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHijos_Casado con hijos_f","EdocivilHijos_Casado con hijos_pct","EdocivilHijos_Casado sin hijos_f","EdocivilHijos_Casado sin hijos_pct","EdocivilHijos_Soltero con Hijos_f","EdocivilHijos_Soltero con Hijos_pct","EdocivilHijos_Soltero sin HIjos_f","EdocivilHijos_Soltero sin HIjos_pct","EdocivilHijos_No contestó_f","EdocivilHijos_No contestó_pct"
"589","P18_H_Por_el_cilindraje_3","3","37.5","0","NaN","3","37.5","0","NaN","0","NaN","0","NaN","0","0","3","50","0","NaN","0","NaN","0","0","2","40","1","100","0","NaN","0","NaN","0","0","0","0","1","50","2","100","2","66.7","0","NaN","0","NaN","0","0","0","NaN","1","33.3","1","33.3","0","NaN","2","66.7","0","0","0","NaN"
"590","P18_H_Es_de_calidad_3","6","75","0","NaN","6","75","0","NaN","0","NaN","0","NaN","1","50","5","83.3","0","NaN","0","NaN","2","100","3","60","1","100","0","NaN","0","NaN","1","100","2","66.7","1","50","2","100","2","66.7","0","NaN","0","NaN","1","50","0","NaN","3","100","1","33.3","0","NaN","3","100","2","100","0","NaN"
"591","P18_H_Dise_o_de_sus_motos_3","1","12.5","0","NaN","1","12.5","0","NaN","0","NaN","0","NaN","0","0","1","16.7","0","NaN","0","NaN","0","0","0","0","1","100","0","NaN","0","NaN","0","0","0","0","0","0","1","50","1","33.3","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","1","33.3","0","0","0","NaN"
"592","P18_H_Rendimiento_de_gasolina_3","2","25","0","NaN","2","25","0","NaN","0","NaN","0","NaN","1","50","1","16.7","0","NaN","0","NaN","1","50","1","20","0","0","0","NaN","0","NaN","0","0","2","66.7","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","2","66.7","0","0","0","NaN","1","33.3","1","50","0","NaN"
"593","P18_H_Precio_3","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"594","P18_H_Desempe_o___manejo_de_la_moto_3","3","37.5","0","NaN","3","37.5","0","NaN","0","NaN","0","NaN","1","50","2","33.3","0","NaN","0","NaN","1","50","2","40","0","0","0","NaN","0","NaN","0","0","2","66.7","0","0","1","50","0","0","0","NaN","0","NaN","0","0","0","NaN","3","100","0","0","0","NaN","2","66.7","1","50","0","NaN"
"595","P18_H_Seguridad_3","1","12.5","0","NaN","1","12.5","0","NaN","0","NaN","0","NaN","0","0","1","16.7","0","NaN","0","NaN","0","0","1","20","0","0","0","NaN","0","NaN","0","0","1","33.3","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","33.3","0","0","0","NaN","0","0","1","50","0","NaN"
"596","P18_H_Por_pa_s_de_origen__es_mexican_3","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"597","P18_H_Comodidad_3","2","25","0","NaN","2","25","0","NaN","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","0","0","2","40","0","0","0","NaN","0","NaN","1","100","1","33.3","0","0","0","0","1","33.3","0","NaN","0","NaN","0","0","0","NaN","1","33.3","0","0","0","NaN","0","0","2","100","0","NaN"
"598","P18_H_Confiabilidad___durabilidad_3","1","12.5","0","NaN","1","12.5","0","NaN","0","NaN","0","NaN","0","0","1","16.7","0","NaN","0","NaN","0","0","1","20","0","0","0","NaN","0","NaN","0","0","1","33.3","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","33.3","0","0","0","NaN","0","0","1","50","0","NaN"
"599","P18_H_Status___imagen_que_la_moto_pr_3","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"600","P18_H_Bajos_costos_de_los_servicios_3","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"601","P18_H_Bajos_costos_de_refacciones_3","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"602","P18_H_Otro__Especificar_3","1","12.5","0","NaN","1","12.5","0","NaN","0","NaN","0","NaN","1","50","0","0","0","NaN","0","NaN","0","0","1","20","0","0","0","NaN","0","NaN","0","0","1","33.3","0","0","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","0","0","1","33.3","0","NaN","0","0","0","0","0","NaN"
"603","P18_H_No_sabe__no_contest_3","0","0","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","NaN"
"604","Total","8","100","0","NaN","8","100","0","NaN","0","NaN","0","NaN","2","100","6","100","0","NaN","0","NaN","2","100","5","100","1","100","0","NaN","0","NaN","1","100","3","100","2","100","2","100","3","100","0","NaN","0","NaN","2","100","0","NaN","3","100","3","100","0","NaN","3","100","2","100","0","NaN"
"605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"606","p18F6","Total_Total_f","Total_Total_pct","P10_Automóvil_f","P10_Automóvil_pct","P10_Moto / Motocicleta_f","P10_Moto / Motocicleta_pct","P10_Ambas_f","P10_Ambas_pct","P10_Otro (Camión de carga)_f","P10_Otro (Camión de carga)_pct","P10_No cuenta con ninguno_f","P10_No cuenta con ninguno_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHijos_Casado con hijos_f","EdocivilHijos_Casado con hijos_pct","EdocivilHijos_Casado sin hijos_f","EdocivilHijos_Casado sin hijos_pct","EdocivilHijos_Soltero con Hijos_f","EdocivilHijos_Soltero con Hijos_pct","EdocivilHijos_Soltero sin HIjos_f","EdocivilHijos_Soltero sin HIjos_pct","EdocivilHijos_No contestó_f","EdocivilHijos_No contestó_pct"
"607","P18_H_Por_el_cilindraje_6","1","50","0","NaN","1","50","0","NaN","0","NaN","0","NaN","1","50","0","NaN","0","NaN","1","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","1","50","0","NaN","0","NaN","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","1","100","0","NaN"
"608","P18_H_Es_de_calidad_6","2","100","0","NaN","2","100","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","1","100","1","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","0","NaN","1","100","0","NaN","0","NaN","1","100","1","100","0","NaN","0","NaN","1","100","0","NaN"
"609","P18_H_Dise_o_de_sus_motos_6","1","50","0","NaN","1","50","0","NaN","0","NaN","0","NaN","1","50","0","NaN","0","NaN","1","100","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","1","50","0","NaN","0","NaN","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","1","100","0","NaN"
